pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
ASIA	CENAM	dirofilaria_immitis_chr3	5400001	5500000	0.4975060546787548	190
EUR	USA	dirofilaria_immitis_chr3	5400001	5500000	0.1943070759155014	190
EUR	CENAM	dirofilaria_immitis_chr3	5400001	5500000	0.090851426990157	190
EUR	ASIA	dirofilaria_immitis_chr3	5400001	5500000	0.4776318952441624	190
AUS	USA	dirofilaria_immitis_chr3	5400001	5500000	0.1428807849759798	190
ASIA	USA	dirofilaria_immitis_chr3	5400001	5500000	0.2599723692434907	190
AUS	ASIA	dirofilaria_immitis_chr3	5500001	5600000	0.1371583572574262	253
AUS	EUR	dirofilaria_immitis_chr3	5500001	5600000	0.2173104462918924	253
AUS	CENAM	dirofilaria_immitis_chr3	5500001	5600000	0.1602639912998653	253
CENAM	USA	dirofilaria_immitis_chr3	5500001	5600000	0.2355433373928133	253
EUR	USA	dirofilaria_immitis_chr3	5500001	5600000	0.2717371917249214	253
ASIA	USA	dirofilaria_immitis_chr3	5500001	5600000	0.2254843698908626	253
EUR	CENAM	dirofilaria_immitis_chr3	5500001	5600000	0.1291277429256673	253
EUR	ASIA	dirofilaria_immitis_chr3	5500001	5600000	0.6100634711747708	253
AUS	USA	dirofilaria_immitis_chr3	5500001	5600000	0.1662823473981654	253
ASIA	CENAM	dirofilaria_immitis_chr3	5500001	5600000	0.4941930955267691	253
ASIA	USA	dirofilaria_immitis_chr3	5600001	5700000	0.2122959052447292	232
EUR	CENAM	dirofilaria_immitis_chr3	5600001	5700000	0.2153217421603155	232
EUR	ASIA	dirofilaria_immitis_chr3	5600001	5700000	0.819024687248107	232
AUS	USA	dirofilaria_immitis_chr3	5600001	5700000	0.0788716593465457	232
AUS	CENAM	dirofilaria_immitis_chr3	5600001	5700000	0.2013015545358854	232
AUS	ASIA	dirofilaria_immitis_chr3	5600001	5700000	0.1568269993086926	232
AUS	EUR	dirofilaria_immitis_chr3	5600001	5700000	0.3316615236948749	232
CENAM	USA	dirofilaria_immitis_chr3	5600001	5700000	0.2013090595705567	232
EUR	USA	dirofilaria_immitis_chr3	5600001	5700000	0.3490986523460317	232
ASIA	CENAM	dirofilaria_immitis_chr3	5600001	5700000	0.5137719650529283	232
AUS	CENAM	dirofilaria_immitis_chr3	5700001	5800000	0.1693390446691078	12
AUS	USA	dirofilaria_immitis_chr3	5700001	5800000	0.1240839619911678	12
ASIA	CENAM	dirofilaria_immitis_chr3	5700001	5800000	0.4214670131349261	12
EUR	USA	dirofilaria_immitis_chr3	5700001	5800000	0.4309214146041736	12
AUS	EUR	dirofilaria_immitis_chr3	5700001	5800000	0.5203365301573452	12
AUS	ASIA	dirofilaria_immitis_chr3	5700001	5800000	0.1238066712545542	12
CENAM	USA	dirofilaria_immitis_chr3	5700001	5800000	0.2262444252869472	12
ASIA	USA	dirofilaria_immitis_chr3	5700001	5800000	0.1983000167474762	12
EUR	CENAM	dirofilaria_immitis_chr3	5700001	5800000	0.3211152260437628	12
EUR	ASIA	dirofilaria_immitis_chr3	5700001	5800000	0.6828639179212466	12
EUR	CENAM	dirofilaria_immitis_chr3	5800001	5900000	0.2900817980573513	1
EUR	ASIA	dirofilaria_immitis_chr3	5800001	5900000	NA	1
AUS	CENAM	dirofilaria_immitis_chr3	5800001	5900000	0.4815752202112108	1
AUS	USA	dirofilaria_immitis_chr3	5800001	5900000	NA	1
AUS	ASIA	dirofilaria_immitis_chr3	5800001	5900000	NA	1
AUS	EUR	dirofilaria_immitis_chr3	5800001	5900000	NA	1
ASIA	CENAM	dirofilaria_immitis_chr3	5800001	5900000	0.2257696693272519	1
EUR	USA	dirofilaria_immitis_chr3	5800001	5900000	NA	1
CENAM	USA	dirofilaria_immitis_chr3	5800001	5900000	0.4311880565479662	1
ASIA	USA	dirofilaria_immitis_chr3	5800001	5900000	NA	1
EUR	ASIA	dirofilaria_immitis_chr3	5900001	6000000	0.1989421370677276	9
EUR	CENAM	dirofilaria_immitis_chr3	5900001	6000000	0.186128714348402	9
AUS	ASIA	dirofilaria_immitis_chr3	5900001	6000000	0.091622656152131	9
AUS	EUR	dirofilaria_immitis_chr3	5900001	6000000	0.1768020234701474	9
ASIA	CENAM	dirofilaria_immitis_chr3	5900001	6000000	0.2623015298226972	9
EUR	USA	dirofilaria_immitis_chr3	5900001	6000000	0.2098245416985553	9
CENAM	USA	dirofilaria_immitis_chr3	5900001	6000000	0.2991644334739006	9
ASIA	USA	dirofilaria_immitis_chr3	5900001	6000000	0.1633670512127817	9
AUS	CENAM	dirofilaria_immitis_chr3	5900001	6000000	0.1655344395608347	9
AUS	USA	dirofilaria_immitis_chr3	5900001	6000000	0.104285724186642	9
CENAM	USA	dirofilaria_immitis_chr3	6000001	6100000	0.2960341657984002	121
ASIA	USA	dirofilaria_immitis_chr3	6000001	6100000	0.1328751961615722	121
EUR	CENAM	dirofilaria_immitis_chr3	6000001	6100000	0.2664596518621189	121
EUR	ASIA	dirofilaria_immitis_chr3	6000001	6100000	0.5142773573958301	121
AUS	CENAM	dirofilaria_immitis_chr3	6000001	6100000	0.141596017451602	121
AUS	USA	dirofilaria_immitis_chr3	6000001	6100000	0.0966757972326218	121
AUS	EUR	dirofilaria_immitis_chr3	6000001	6100000	0.2068510365546777	121
AUS	ASIA	dirofilaria_immitis_chr3	6000001	6100000	0.125173747205472	121
EUR	USA	dirofilaria_immitis_chr3	6000001	6100000	0.2789461144739333	121
ASIA	CENAM	dirofilaria_immitis_chr3	6000001	6100000	0.4110494930041534	121
ASIA	USA	dirofilaria_immitis_chr3	6100001	6200000	0.1200675837820847	122
CENAM	USA	dirofilaria_immitis_chr3	6100001	6200000	0.2831792281575823	122
EUR	USA	dirofilaria_immitis_chr3	6100001	6200000	0.2266892186735297	122
ASIA	CENAM	dirofilaria_immitis_chr3	6100001	6200000	0.3669197853905152	122
AUS	ASIA	dirofilaria_immitis_chr3	6100001	6200000	0.1221282609192223	122
AUS	EUR	dirofilaria_immitis_chr3	6100001	6200000	0.201401180510265	122
AUS	USA	dirofilaria_immitis_chr3	6100001	6200000	0.1143312364781236	122
AUS	CENAM	dirofilaria_immitis_chr3	6100001	6200000	0.1277920035464433	122
EUR	ASIA	dirofilaria_immitis_chr3	6100001	6200000	0.4304511414031065	122
EUR	CENAM	dirofilaria_immitis_chr3	6100001	6200000	0.2657717571008824	122
EUR	ASIA	dirofilaria_immitis_chr3	6200001	6300000	0.4849820044256585	109
EUR	CENAM	dirofilaria_immitis_chr3	6200001	6300000	0.1805754453727874	109
AUS	ASIA	dirofilaria_immitis_chr3	6200001	6300000	0.1266316562079829	109
AUS	EUR	dirofilaria_immitis_chr3	6200001	6300000	0.1840476468047288	109
AUS	CENAM	dirofilaria_immitis_chr3	6200001	6300000	0.1836446034885066	109
AUS	USA	dirofilaria_immitis_chr3	6200001	6300000	0.0804765704109558	109
EUR	USA	dirofilaria_immitis_chr3	6200001	6300000	0.2047964810379302	109
ASIA	CENAM	dirofilaria_immitis_chr3	6200001	6300000	0.4539123447282954	109
CENAM	USA	dirofilaria_immitis_chr3	6200001	6300000	0.175950665328953	109
ASIA	USA	dirofilaria_immitis_chr3	6200001	6300000	0.1694405506020767	109
EUR	ASIA	dirofilaria_immitis_chr3	6300001	6400000	0.5155247125001376	101
EUR	CENAM	dirofilaria_immitis_chr3	6300001	6400000	0.2489939119055738	101
EUR	USA	dirofilaria_immitis_chr3	6300001	6400000	0.2816769679468964	101
ASIA	CENAM	dirofilaria_immitis_chr3	6300001	6400000	0.496479888844206	101
AUS	EUR	dirofilaria_immitis_chr3	6300001	6400000	0.2179849621122368	101
AUS	ASIA	dirofilaria_immitis_chr3	6300001	6400000	0.1484245691842963	101
AUS	CENAM	dirofilaria_immitis_chr3	6300001	6400000	0.1968553786849965	101
AUS	USA	dirofilaria_immitis_chr3	6300001	6400000	0.0799812129080361	101
CENAM	USA	dirofilaria_immitis_chr3	6300001	6400000	0.1675520205997096	101
ASIA	USA	dirofilaria_immitis_chr3	6300001	6400000	0.2088040825519722	101
CENAM	USA	dirofilaria_immitis_chr3	6400001	6500000	0.1616456787715638	131
ASIA	USA	dirofilaria_immitis_chr3	6400001	6500000	0.2034305181775141	131
EUR	USA	dirofilaria_immitis_chr3	6400001	6500000	0.257573499351815	131
ASIA	CENAM	dirofilaria_immitis_chr3	6400001	6500000	0.4681289756525554	131
AUS	EUR	dirofilaria_immitis_chr3	6400001	6500000	0.2485872798964331	131
AUS	ASIA	dirofilaria_immitis_chr3	6400001	6500000	0.154796962415207	131
AUS	CENAM	dirofilaria_immitis_chr3	6400001	6500000	0.1842080125397155	131
AUS	USA	dirofilaria_immitis_chr3	6400001	6500000	0.0838174714782784	131
EUR	ASIA	dirofilaria_immitis_chr3	6400001	6500000	0.6147377165084719	131
EUR	CENAM	dirofilaria_immitis_chr3	6400001	6500000	0.2367140543313949	131
EUR	ASIA	dirofilaria_immitis_chr3	6500001	6600000	0.7190397298403757	116
EUR	CENAM	dirofilaria_immitis_chr3	6500001	6600000	0.2040373845757251	116
EUR	USA	dirofilaria_immitis_chr3	6500001	6600000	0.3132579372796564	116
ASIA	CENAM	dirofilaria_immitis_chr3	6500001	6600000	0.5036118290047875	116
ASIA	USA	dirofilaria_immitis_chr3	6500001	6600000	0.2091901581120687	116
CENAM	USA	dirofilaria_immitis_chr3	6500001	6600000	0.2258011711001774	116
AUS	EUR	dirofilaria_immitis_chr3	6500001	6600000	0.2823662066093079	116
AUS	ASIA	dirofilaria_immitis_chr3	6500001	6600000	0.1471947313677541	116
AUS	CENAM	dirofilaria_immitis_chr3	6500001	6600000	0.1847850379173053	116
AUS	USA	dirofilaria_immitis_chr3	6500001	6600000	0.0900729576576914	116
EUR	ASIA	dirofilaria_immitis_chr3	6600001	6700000	0.719582154134326	180
EUR	CENAM	dirofilaria_immitis_chr3	6600001	6700000	0.2573165923903536	180
AUS	CENAM	dirofilaria_immitis_chr3	6600001	6700000	0.2257076265352453	180
AUS	USA	dirofilaria_immitis_chr3	6600001	6700000	0.0754349566229038	180
AUS	EUR	dirofilaria_immitis_chr3	6600001	6700000	0.4257373010150513	180
AUS	ASIA	dirofilaria_immitis_chr3	6600001	6700000	0.1319861853749281	180
EUR	USA	dirofilaria_immitis_chr3	6600001	6700000	0.4287095434691083	180
ASIA	CENAM	dirofilaria_immitis_chr3	6600001	6700000	0.3387029974632867	180
ASIA	USA	dirofilaria_immitis_chr3	6600001	6700000	0.1942616439337379	180
CENAM	USA	dirofilaria_immitis_chr3	6600001	6700000	0.2006123044564244	180
AUS	EUR	dirofilaria_immitis_chr3	6700001	6800000	0.4312161602674629	135
AUS	ASIA	dirofilaria_immitis_chr3	6700001	6800000	0.1262924104114333	135
AUS	CENAM	dirofilaria_immitis_chr3	6700001	6800000	0.2200217228959346	135
AUS	USA	dirofilaria_immitis_chr3	6700001	6800000	0.0813636179593427	135
ASIA	USA	dirofilaria_immitis_chr3	6700001	6800000	0.1492679548055421	135
CENAM	USA	dirofilaria_immitis_chr3	6700001	6800000	0.2213399518899773	135
EUR	USA	dirofilaria_immitis_chr3	6700001	6800000	0.3998053637018693	135
ASIA	CENAM	dirofilaria_immitis_chr3	6700001	6800000	0.3410915991643896	135
EUR	ASIA	dirofilaria_immitis_chr3	6700001	6800000	0.7505934601463381	135
EUR	CENAM	dirofilaria_immitis_chr3	6700001	6800000	0.4499964614324329	135
AUS	CENAM	dirofilaria_immitis_chr3	6800001	6900000	0.1643520467756853	175
AUS	USA	dirofilaria_immitis_chr3	6800001	6900000	0.0995284831311081	175
ASIA	CENAM	dirofilaria_immitis_chr3	6800001	6900000	0.3457788272475063	175
EUR	USA	dirofilaria_immitis_chr3	6800001	6900000	0.3735428259398274	175
EUR	CENAM	dirofilaria_immitis_chr3	6800001	6900000	0.6023007467071746	175
EUR	ASIA	dirofilaria_immitis_chr3	6800001	6900000	0.6724874311721631	175
AUS	EUR	dirofilaria_immitis_chr3	6800001	6900000	0.3419981595927188	175
AUS	ASIA	dirofilaria_immitis_chr3	6800001	6900000	0.1202058629369288	175
ASIA	USA	dirofilaria_immitis_chr3	6800001	6900000	0.1208242405415062	175
CENAM	USA	dirofilaria_immitis_chr3	6800001	6900000	0.1664756191835334	175
EUR	CENAM	dirofilaria_immitis_chr3	6900001	7000000	0.6183005269226391	194
EUR	ASIA	dirofilaria_immitis_chr3	6900001	7000000	0.6186122147145344	194
AUS	USA	dirofilaria_immitis_chr3	6900001	7000000	0.1004701890195424	194
AUS	CENAM	dirofilaria_immitis_chr3	6900001	7000000	0.1799117982487889	194
ASIA	CENAM	dirofilaria_immitis_chr3	6900001	7000000	0.3581098728887341	194
ASIA	USA	dirofilaria_immitis_chr3	6900001	7000000	0.0901345329734742	194
CENAM	USA	dirofilaria_immitis_chr3	6900001	7000000	0.2222273349345496	194
EUR	USA	dirofilaria_immitis_chr3	6900001	7000000	0.3353245914458012	194
AUS	EUR	dirofilaria_immitis_chr3	6900001	7000000	0.3076282505927331	194
AUS	ASIA	dirofilaria_immitis_chr3	6900001	7000000	0.1098731782954482	194
AUS	EUR	dirofilaria_immitis_chr3	7000001	7100000	0.4459102901944278	110
ASIA	CENAM	dirofilaria_immitis_chr3	7000001	7100000	0.524559385411053	110
EUR	USA	dirofilaria_immitis_chr3	7000001	7100000	0.4529233557487898	110
CENAM	USA	dirofilaria_immitis_chr3	7000001	7100000	0.2395558214374867	110
EUR	ASIA	dirofilaria_immitis_chr3	7000001	7100000	0.8704398942880641	110
EUR	CENAM	dirofilaria_immitis_chr3	7000001	7100000	0.5754948828171954	110
AUS	ASIA	dirofilaria_immitis_chr3	7000001	7100000	0.1661033744419218	110
AUS	CENAM	dirofilaria_immitis_chr3	7000001	7100000	0.2022803369453202	110
AUS	USA	dirofilaria_immitis_chr3	7000001	7100000	0.0778135961785945	110
ASIA	USA	dirofilaria_immitis_chr3	7000001	7100000	0.1833431048265071	110
EUR	USA	dirofilaria_immitis_chr3	7100001	7200000	0.3944254460942931	205
ASIA	CENAM	dirofilaria_immitis_chr3	7100001	7200000	0.3301030174618251	205
ASIA	USA	dirofilaria_immitis_chr3	7100001	7200000	0.2358057560954839	205
CENAM	USA	dirofilaria_immitis_chr3	7100001	7200000	0.1526771572293507	205
AUS	EUR	dirofilaria_immitis_chr3	7100001	7200000	0.3818284791797159	205
EUR	ASIA	dirofilaria_immitis_chr3	7100001	7200000	0.8723986212830718	205
AUS	USA	dirofilaria_immitis_chr3	7100001	7200000	0.0560601642058289	205
AUS	CENAM	dirofilaria_immitis_chr3	7100001	7200000	0.0909691295669523	205
EUR	CENAM	dirofilaria_immitis_chr3	7100001	7200000	0.5804831041307789	205
AUS	ASIA	dirofilaria_immitis_chr3	7100001	7200000	0.1956523452832181	205
AUS	EUR	dirofilaria_immitis_chr3	7200001	7300000	0.3832280503775401	224
ASIA	CENAM	dirofilaria_immitis_chr3	7200001	7300000	0.3242059176492602	224
AUS	ASIA	dirofilaria_immitis_chr3	7200001	7300000	0.1094881705049744	224
AUS	CENAM	dirofilaria_immitis_chr3	7200001	7300000	0.1177031541996334	224
AUS	USA	dirofilaria_immitis_chr3	7200001	7300000	0.0534482185627691	224
EUR	ASIA	dirofilaria_immitis_chr3	7200001	7300000	0.787659904385192	224
EUR	CENAM	dirofilaria_immitis_chr3	7200001	7300000	0.6049063071411743	224
EUR	USA	dirofilaria_immitis_chr3	7200001	7300000	0.3768373938951119	224
ASIA	USA	dirofilaria_immitis_chr3	7200001	7300000	0.1799751764530122	224
CENAM	USA	dirofilaria_immitis_chr3	7200001	7300000	0.1603486922661681	224
AUS	CENAM	dirofilaria_immitis_chr3	7300001	7400000	0.1679025140544425	155
EUR	CENAM	dirofilaria_immitis_chr3	7300001	7400000	0.6272840725644684	155
EUR	ASIA	dirofilaria_immitis_chr3	7300001	7400000	0.7206668685663568	155
AUS	USA	dirofilaria_immitis_chr3	7300001	7400000	0.0747129522335794	155
AUS	EUR	dirofilaria_immitis_chr3	7300001	7400000	0.336420282524961	155
AUS	ASIA	dirofilaria_immitis_chr3	7300001	7400000	0.1109979831123553	155
ASIA	USA	dirofilaria_immitis_chr3	7300001	7400000	0.1380356780665071	155
EUR	USA	dirofilaria_immitis_chr3	7300001	7400000	0.335768996114424	155
ASIA	CENAM	dirofilaria_immitis_chr3	7300001	7400000	0.3339853993904599	155
CENAM	USA	dirofilaria_immitis_chr3	7300001	7400000	0.1986290487996934	155
AUS	CENAM	dirofilaria_immitis_chr3	7400001	7500000	0.1470297171250596	141
AUS	EUR	dirofilaria_immitis_chr3	7400001	7500000	0.3466673520405534	141
EUR	CENAM	dirofilaria_immitis_chr3	7400001	7500000	0.5420829900207732	141
EUR	ASIA	dirofilaria_immitis_chr3	7400001	7500000	0.7643546454932441	141
EUR	USA	dirofilaria_immitis_chr3	7400001	7500000	0.3926674214969983	141
AUS	ASIA	dirofilaria_immitis_chr3	7400001	7500000	0.1326700164839945	141
AUS	USA	dirofilaria_immitis_chr3	7400001	7500000	0.0913562053359071	141
CENAM	USA	dirofilaria_immitis_chr3	7400001	7500000	0.2073536027122009	141
ASIA	USA	dirofilaria_immitis_chr3	7400001	7500000	0.1504480098242323	141
ASIA	CENAM	dirofilaria_immitis_chr3	7400001	7500000	0.2739221446376474	141
AUS	EUR	dirofilaria_immitis_chr3	7500001	7600000	0.3244252448605697	140
AUS	ASIA	dirofilaria_immitis_chr3	7500001	7600000	0.1128688090140825	140
AUS	CENAM	dirofilaria_immitis_chr3	7500001	7600000	0.1249810785718569	140
AUS	USA	dirofilaria_immitis_chr3	7500001	7600000	0.0791663868241508	140
CENAM	USA	dirofilaria_immitis_chr3	7500001	7600000	0.1493715704374199	140
ASIA	USA	dirofilaria_immitis_chr3	7500001	7600000	0.1320841644783163	140
EUR	USA	dirofilaria_immitis_chr3	7500001	7600000	0.3604816569856247	140
ASIA	CENAM	dirofilaria_immitis_chr3	7500001	7600000	0.1558343382664405	140
EUR	ASIA	dirofilaria_immitis_chr3	7500001	7600000	0.7335221778863545	140
EUR	CENAM	dirofilaria_immitis_chr3	7500001	7600000	0.5504664965579641	140
AUS	CENAM	dirofilaria_immitis_chr3	7600001	7700000	0.236733268400389	153
AUS	ASIA	dirofilaria_immitis_chr3	7600001	7700000	0.1306423277278155	153
ASIA	USA	dirofilaria_immitis_chr3	7600001	7700000	0.1433446085107269	153
AUS	EUR	dirofilaria_immitis_chr3	7600001	7700000	0.3278184522838881	153
ASIA	CENAM	dirofilaria_immitis_chr3	7600001	7700000	0.4635149472742177	153
EUR	CENAM	dirofilaria_immitis_chr3	7600001	7700000	0.5958813243689027	153
EUR	USA	dirofilaria_immitis_chr3	7600001	7700000	0.3603531261151934	153
AUS	USA	dirofilaria_immitis_chr3	7600001	7700000	0.1153073201606749	153
CENAM	USA	dirofilaria_immitis_chr3	7600001	7700000	0.3568752849268701	153
EUR	ASIA	dirofilaria_immitis_chr3	7600001	7700000	0.7054510860745553	153
ASIA	CENAM	dirofilaria_immitis_chr3	7700001	7800000	0.5672235594191382	141
EUR	USA	dirofilaria_immitis_chr3	7700001	7800000	0.2363892086033029	141
AUS	CENAM	dirofilaria_immitis_chr3	7700001	7800000	0.3039639370165656	141
AUS	USA	dirofilaria_immitis_chr3	7700001	7800000	0.0986108988923617	141
AUS	EUR	dirofilaria_immitis_chr3	7700001	7800000	0.2620676753956071	141
AUS	ASIA	dirofilaria_immitis_chr3	7700001	7800000	0.1578021484391838	141
EUR	ASIA	dirofilaria_immitis_chr3	7700001	7800000	0.5568978481544552	141
EUR	CENAM	dirofilaria_immitis_chr3	7700001	7800000	0.6656185682556773	141
ASIA	USA	dirofilaria_immitis_chr3	7700001	7800000	0.1185482361204326	141
CENAM	USA	dirofilaria_immitis_chr3	7700001	7800000	0.483816172576839	141
AUS	EUR	dirofilaria_immitis_chr3	7800001	7900000	0.3485036603089617	253
EUR	CENAM	dirofilaria_immitis_chr3	7800001	7900000	0.5877547338683019	253
AUS	ASIA	dirofilaria_immitis_chr3	7800001	7900000	0.1588234792617636	253
AUS	USA	dirofilaria_immitis_chr3	7800001	7900000	0.1052347895237376	253
AUS	CENAM	dirofilaria_immitis_chr3	7800001	7900000	0.2389341322568612	253
EUR	USA	dirofilaria_immitis_chr3	7800001	7900000	0.3562288150743956	253
CENAM	USA	dirofilaria_immitis_chr3	7800001	7900000	0.3415537254929672	253
ASIA	USA	dirofilaria_immitis_chr3	7800001	7900000	0.1360745498677939	253
ASIA	CENAM	dirofilaria_immitis_chr3	7800001	7900000	0.4033532636426674	253
EUR	ASIA	dirofilaria_immitis_chr3	7800001	7900000	0.6209293470126633	253
ASIA	USA	dirofilaria_immitis_chr3	7900001	8000000	0.1597914661419739	256
CENAM	USA	dirofilaria_immitis_chr3	7900001	8000000	0.2750535418237375	256
ASIA	CENAM	dirofilaria_immitis_chr3	7900001	8000000	0.3829930284220376	256
EUR	USA	dirofilaria_immitis_chr3	7900001	8000000	0.2999647021421783	256
EUR	ASIA	dirofilaria_immitis_chr3	7900001	8000000	0.7015356228097979	256
EUR	CENAM	dirofilaria_immitis_chr3	7900001	8000000	0.5641515260434226	256
AUS	EUR	dirofilaria_immitis_chr3	7900001	8000000	0.3953495901829027	256
AUS	ASIA	dirofilaria_immitis_chr3	7900001	8000000	0.1710606005326696	256
AUS	CENAM	dirofilaria_immitis_chr3	7900001	8000000	0.2290743147510812	256
AUS	USA	dirofilaria_immitis_chr3	7900001	8000000	0.0936590938568832	256
EUR	USA	dirofilaria_immitis_chr3	8000001	8100000	0.2840848849449511	158
ASIA	CENAM	dirofilaria_immitis_chr3	8000001	8100000	0.4661878821431521	158
AUS	EUR	dirofilaria_immitis_chr3	8000001	8100000	0.3306555133779108	158
AUS	ASIA	dirofilaria_immitis_chr3	8000001	8100000	0.1791959540385003	158
ASIA	USA	dirofilaria_immitis_chr3	8000001	8100000	0.139428236703554	158
CENAM	USA	dirofilaria_immitis_chr3	8000001	8100000	0.2634931408388269	158
EUR	ASIA	dirofilaria_immitis_chr3	8000001	8100000	0.6882710179259398	158
EUR	CENAM	dirofilaria_immitis_chr3	8000001	8100000	0.5985126866865161	158
AUS	CENAM	dirofilaria_immitis_chr3	8000001	8100000	0.2857261460645649	158
AUS	USA	dirofilaria_immitis_chr3	8000001	8100000	0.0908610592773609	158
EUR	ASIA	dirofilaria_immitis_chr3	8100001	8200000	0.6937642494363342	212
CENAM	USA	dirofilaria_immitis_chr3	8100001	8200000	0.281007592519121	212
AUS	USA	dirofilaria_immitis_chr3	8100001	8200000	0.1660823335679019	212
AUS	CENAM	dirofilaria_immitis_chr3	8100001	8200000	0.4142089236496489	212
AUS	EUR	dirofilaria_immitis_chr3	8100001	8200000	0.455664444092031	212
AUS	ASIA	dirofilaria_immitis_chr3	8100001	8200000	0.2377078712928248	212
EUR	USA	dirofilaria_immitis_chr3	8100001	8200000	0.3448263620058854	212
EUR	CENAM	dirofilaria_immitis_chr3	8100001	8200000	0.5403771493949225	212
ASIA	USA	dirofilaria_immitis_chr3	8100001	8200000	0.1305818472460822	212
ASIA	CENAM	dirofilaria_immitis_chr3	8100001	8200000	0.4333262664921751	212
AUS	ASIA	dirofilaria_immitis_chr3	8200001	8300000	0.1283988178937107	160
AUS	EUR	dirofilaria_immitis_chr3	8200001	8300000	0.445202488289673	160
AUS	USA	dirofilaria_immitis_chr3	8200001	8300000	0.1414182372862087	160
AUS	CENAM	dirofilaria_immitis_chr3	8200001	8300000	0.2658862522737013	160
CENAM	USA	dirofilaria_immitis_chr3	8200001	8300000	0.2340564279062748	160
ASIA	USA	dirofilaria_immitis_chr3	8200001	8300000	0.1090117952361087	160
ASIA	CENAM	dirofilaria_immitis_chr3	8200001	8300000	0.3576999652569013	160
EUR	USA	dirofilaria_immitis_chr3	8200001	8300000	0.3842016797579326	160
EUR	CENAM	dirofilaria_immitis_chr3	8200001	8300000	0.5912697075903047	160
EUR	ASIA	dirofilaria_immitis_chr3	8200001	8300000	0.6570232652375267	160
ASIA	USA	dirofilaria_immitis_chr3	8300001	8400000	0.1161141243481627	180
ASIA	CENAM	dirofilaria_immitis_chr3	8300001	8400000	0.3680228038351905	180
EUR	USA	dirofilaria_immitis_chr3	8300001	8400000	0.3482311513547932	180
CENAM	USA	dirofilaria_immitis_chr3	8300001	8400000	0.273847961358812	180
AUS	CENAM	dirofilaria_immitis_chr3	8300001	8400000	0.2388302834036912	180
AUS	USA	dirofilaria_immitis_chr3	8300001	8400000	0.1571048225797782	180
AUS	EUR	dirofilaria_immitis_chr3	8300001	8400000	0.4809590153880895	180
AUS	ASIA	dirofilaria_immitis_chr3	8300001	8400000	0.1439849339858979	180
EUR	CENAM	dirofilaria_immitis_chr3	8300001	8400000	0.6105601712073712	180
EUR	ASIA	dirofilaria_immitis_chr3	8300001	8400000	0.62520719806057	180
AUS	USA	dirofilaria_immitis_chr3	8400001	8500000	0.133130733939174	175
EUR	ASIA	dirofilaria_immitis_chr3	8400001	8500000	0.5712828203662675	175
EUR	CENAM	dirofilaria_immitis_chr3	8400001	8500000	0.5665459647806105	175
EUR	USA	dirofilaria_immitis_chr3	8400001	8500000	0.2776883510945284	175
ASIA	CENAM	dirofilaria_immitis_chr3	8400001	8500000	0.3179057504179766	175
ASIA	USA	dirofilaria_immitis_chr3	8400001	8500000	0.1499275918565128	175
CENAM	USA	dirofilaria_immitis_chr3	8400001	8500000	0.3054341456721605	175
AUS	ASIA	dirofilaria_immitis_chr3	8400001	8500000	0.1663587935755888	175
AUS	CENAM	dirofilaria_immitis_chr3	8400001	8500000	0.2694045186901437	175
AUS	EUR	dirofilaria_immitis_chr3	8400001	8500000	0.2859644800314131	175
AUS	USA	dirofilaria_immitis_chr3	8500001	8600000	0.1760882951525031	220
EUR	USA	dirofilaria_immitis_chr3	8500001	8600000	0.3235138062872046	220
ASIA	CENAM	dirofilaria_immitis_chr3	8500001	8600000	0.3379714117836207	220
EUR	ASIA	dirofilaria_immitis_chr3	8500001	8600000	0.5642141406457121	220
EUR	CENAM	dirofilaria_immitis_chr3	8500001	8600000	0.5456984316092605	220
AUS	CENAM	dirofilaria_immitis_chr3	8500001	8600000	0.2854679114183038	220
AUS	EUR	dirofilaria_immitis_chr3	8500001	8600000	0.3177429636224452	220
CENAM	USA	dirofilaria_immitis_chr3	8500001	8600000	0.2459256644934541	220
ASIA	USA	dirofilaria_immitis_chr3	8500001	8600000	0.1466401492019315	220
AUS	ASIA	dirofilaria_immitis_chr3	8500001	8600000	0.2406610598887329	220
EUR	CENAM	dirofilaria_immitis_chr3	8600001	8700000	0.2607949312129816	188
EUR	ASIA	dirofilaria_immitis_chr3	8600001	8700000	0.4548842062445249	188
CENAM	USA	dirofilaria_immitis_chr3	8600001	8700000	0.2105841345159712	188
ASIA	USA	dirofilaria_immitis_chr3	8600001	8700000	0.1467034216400663	188
EUR	USA	dirofilaria_immitis_chr3	8600001	8700000	0.1984049296213932	188
ASIA	CENAM	dirofilaria_immitis_chr3	8600001	8700000	0.3820541124105921	188
AUS	ASIA	dirofilaria_immitis_chr3	8600001	8700000	0.2693026073539069	188
AUS	EUR	dirofilaria_immitis_chr3	8600001	8700000	0.2622487920135981	188
AUS	CENAM	dirofilaria_immitis_chr3	8600001	8700000	0.212917770245498	188
AUS	USA	dirofilaria_immitis_chr3	8600001	8700000	0.1848347112808091	188
EUR	ASIA	dirofilaria_immitis_chr3	8700001	8800000	0.4165434619886826	90
EUR	CENAM	dirofilaria_immitis_chr3	8700001	8800000	0.3139956546822499	90
EUR	USA	dirofilaria_immitis_chr3	8700001	8800000	0.2379700184581993	90
ASIA	CENAM	dirofilaria_immitis_chr3	8700001	8800000	0.4745615170813863	90
